year,state,congressional_district,party,candidatevotes,totalvotes
2022,NORTH CAROLINA,14,DEMOCRAT,148738,257752
2022,OHIO,1,DEMOCRAT,156416,296474
2022,OHIO,2,REPUBLICAN,192117,257862
2022,OHIO,3,DEMOCRAT,182324,258797
2022,OHIO,4,REPUBLICAN,200773,290156
2022,OHIO,5,REPUBLICAN,187303,279937
2022,OHIO,6,REPUBLICAN,189883,280383
2022,OHIO,7,REPUBLICAN,168002,303573
2022,OHIO,8,REPUBLICAN,180287,278916
2022,OHIO,9,DEMOCRAT,150655,266017
2022,OHIO,10,REPUBLICAN,168327,272961
2022,OHIO,11,DEMOCRAT,167722,215710
2022,OHIO,12,REPUBLICAN,191344,276237
2022,OHIO,13,DEMOCRAT,149816,284409
2022,OHIO,14,REPUBLICAN,183389,297028
2022,OHIO,15,REPUBLICAN,143112,251251
2022,OKLAHOMA,1,REPUBLICAN,142800,233495
2022,OKLAHOMA,2,REPUBLICAN,167843,231672
2022,OKLAHOMA,3,REPUBLICAN,147418,197772
2022,OKLAHOMA,4,REPUBLICAN,149879,224546
2022,OKLAHOMA,5,REPUBLICAN,152699,258826
2022,OREGON,1,DEMOCRAT,210682,310243
2022,OREGON,2,REPUBLICAN,208369,308676
2022,OREGON,3,DEMOCRAT,212119,303334
2022,OREGON,4,DEMOCRAT,171372,339077
2022,OREGON,5,REPUBLICAN,178813,351233
2022,OREGON,6,DEMOCRAT,147156,294377
2022,PENNSYLVANIA,1,REPUBLICAN,201571,367380
2022,PENNSYLVANIA,2,DEMOCRAT,141229,186683
2022,PENNSYLVANIA,3,DEMOCRAT,251115,263935
2022,PENNSYLVANIA,4,DEMOCRAT,224799,366785
2022,PENNSYLVANIA,5,DEMOCRAT,205128,315186
2022,PENNSYLVANIA,6,DEMOCRAT,190386,326483
2022,PENNSYLVANIA,7,DEMOCRAT,151364,296891
2022,PENNSYLVANIA,8,DEMOCRAT,146956,286886
2022,PENNSYLVANIA,9,REPUBLICAN,209185,301807
2022,PENNSYLVANIA,10,REPUBLICAN,169331,314546
2022,PENNSYLVANIA,11,REPUBLICAN,194991,316826
2022,PENNSYLVANIA,12,DEMOCRAT,184674,328620
2022,PENNSYLVANIA,13,REPUBLICAN,260345,260345
2022,PENNSYLVANIA,14,REPUBLICAN,230865,230865
2022,PENNSYLVANIA,15,REPUBLICAN,213417,305146
2022,PENNSYLVANIA,16,REPUBLICAN,190546,320989
2022,PENNSYLVANIA,17,DEMOCRAT,193615,362628
2022,RHODE ISLAND,1,DEMOCRAT,100318,156734
2022,RHODE ISLAND,2,DEMOCRAT,101432,201089
2022,SOUTH CAROLINA,1,REPUBLICAN,153757,272681
2022,SOUTH CAROLINA,2,REPUBLICAN,147699,246126
2022,SOUTH CAROLINA,3,REPUBLICAN,189971,194569
2022,SOUTH CAROLINA,4,REPUBLICAN,165607,182365
2022,SOUTH CAROLINA,5,REPUBLICAN,154725,241707
2022,SOUTH CAROLINA,6,DEMOCRAT,130923,211028
2022,SOUTH CAROLINA,7,REPUBLICAN,164440,253865
2022,TENNESSEE,1,REPUBLICAN,147241,188003
2022,TENNESSEE,2,REPUBLICAN,141089,207762
2022,TENNESSEE,3,REPUBLICAN,136639,199830
2022,TENNESSEE,4,REPUBLICAN,122401,173437
2022,TENNESSEE,5,REPUBLICAN,123558,221275
2022,TENNESSEE,6,REPUBLICAN,129388,195063
2022,TENNESSEE,7,REPUBLICAN,108421,180822
2022,TENNESSEE,8,REPUBLICAN,155602,210315
2022,TENNESSEE,9,DEMOCRAT,93800,133918
2022,TEXAS,1,REPUBLICAN,183224,234662
2022,TEXAS,2,REPUBLICAN,151791,230287
2022,TEXAS,3,REPUBLICAN,164240,271256
2022,TEXAS,4,REPUBLICAN,170781,256009
2022,TEXAS,5,REPUBLICAN,135595,211965
2022,TEXAS,6,REPUBLICAN,149321,149321
2022,TEXAS,7,DEMOCRAT,115994,181829
2022,TEXAS,8,REPUBLICAN,153127,224968
2022,TEXAS,9,DEMOCRAT,125446,163607
2022,TEXAS,10,REPUBLICAN,159469,251937
2022,TEXAS,11,REPUBLICAN,151066,151066
2022,TEXAS,12,REPUBLICAN,152953,237979
2022,TEXAS,13,REPUBLICAN,161767,214677
2022,TEXAS,14,REPUBLICAN,149543,213149
2022,TEXAS,15,REPUBLICAN,80978,151889
2022,TEXAS,16,DEMOCRAT,95510,150496
2022,TEXAS,17,REPUBLICAN,144408,217209
2022,TEXAS,18,DEMOCRAT,110511,156268
2022,TEXAS,19,REPUBLICAN,152321,189681
2022,TEXAS,20,DEMOCRAT,115352,168599
2022,TEXAS,21,REPUBLICAN,207426,330081
2022,TEXAS,22,REPUBLICAN,150014,241215
2022,TEXAS,23,REPUBLICAN,116649,208776
2022,TEXAS,24,REPUBLICAN,177947,297825
2022,TEXAS,25,REPUBLICAN,185270,185270
2022,TEXAS,26,REPUBLICAN,183639,265023
2022,TEXAS,27,REPUBLICAN,133416,207027
2022,TEXAS,28,DEMOCRAT,93803,165581
2022,TEXAS,29,DEMOCRAT,71837,100602
2022,TEXAS,30,DEMOCRAT,134876,180513
2022,TEXAS,31,REPUBLICAN,183185,183185
2022,TEXAS,32,DEMOCRAT,116005,177499
2022,TEXAS,33,DEMOCRAT,82081,114030
2022,TEXAS,34,DEMOCRAT,70896,134439
2022,TEXAS,35,DEMOCRAT,129599,178568
2022,TEXAS,36,REPUBLICAN,145599,209615
2022,TEXAS,37,DEMOCRAT,219358,285789
2022,TEXAS,38,REPUBLICAN,163597,259869
2022,UTAH,1,REPUBLICAN,178434,266420
2022,UTAH,2,REPUBLICAN,154883,259399
2022,UTAH,3,REPUBLICAN,182497,283380
2022,UTAH,4,REPUBLICAN,155110,254059
2022,VIRGINIA,1,REPUBLICAN,191828,342742
2022,VIRGINIA,2,REPUBLICAN,153328,296996
2022,VIRGINIA,3,DEMOCRAT,139659,207850
2022,VIRGINIA,4,DEMOCRAT,159044,244978
2022,VIRGINIA,5,REPUBLICAN,177191,307790
2022,VIRGINIA,6,REPUBLICAN,173352,269234
2022,VIRGINIA,7,DEMOCRAT,143357,274590
2022,VIRGINIA,8,DEMOCRAT,197760,268936
2022,VIRGINIA,9,REPUBLICAN,182207,248792
2022,VIRGINIA,10,DEMOCRAT,157405,296145
2022,VIRGINIA,11,DEMOCRAT,193190,289676
2022,WASHINGTON,1,DEMOCRAT,181992,286684
2022,WASHINGTON,2,DEMOCRAT,202980,337923
2022,WASHINGTON,3,DEMOCRAT,160314,319759
2022,WASHINGTON,4,REPUBLICAN,150619,226647
2022,WASHINGTON,5,REPUBLICAN,188648,317006
2022,WASHINGTON,6,DEMOCRAT,208710,347873
2022,WASHINGTON,7,DEMOCRAT,295998,346647
2022,WASHINGTON,8,DEMOCRAT,179003,336038
2022,WASHINGTON,9,DEMOCRAT,171746,239848
2022,WASHINGTON,10,DEMOCRAT,152544,267748
2022,WEST VIRGINIA,1,REPUBLICAN,151511,227196
2022,WEST VIRGINIA,2,REPUBLICAN,160493,244886
2022,WISCONSIN,1,REPUBLICAN,162610,300867
2022,WISCONSIN,2,DEMOCRAT,268740,378537
2022,WISCONSIN,3,REPUBLICAN,164743,317922
2022,WISCONSIN,4,DEMOCRAT,191955,255012
2022,WISCONSIN,5,REPUBLICAN,243741,378523
2022,WISCONSIN,6,REPUBLICAN,239231,251999
2022,WISCONSIN,7,REPUBLICAN,209224,338268
2022,WISCONSIN,8,REPUBLICAN,223981,310196
